movie_ID,Job,Name
404733, Producer, Pierre Morel
9387, Executive Producer, Dino De Laurentiis
87101, Editor, Roger Barton
15651, Co-Producer, Nancy Kennedy
10012, Creature Design, Patrick Tatopoulos
139933, Editor, John F. Lyons
4970, Producer, L. Levin
103, Casting, Juliet Taylor
9426, Director of Photography, Mark Irwin
8961, Associate Producer, Pat Sandston
76341, Animation, Nicholas Tripodi
318846, Editor, Hank Corwin
341006, Director of Photography, Luis David Sansans
63112, Writer, Bernardino Zapponi
35122, Writer, Gregg Araki
9268, Executive Producer, Chuck Russell
284289, Supervising Sound Editor, Christopher Sheldon
18, Co-Producer, Iain Smith
338, Original Music Composer, Yann Tiersen
16871, Producer, Grant Curtis
173897, Casting, Suzanne Smith
368031, Production Design, Sylvain Gingras
, Casting, Ellen Lewis
16617, Producer, Akiva Goldsman
47327, Costume Design, Mary E. McLeod
300673, Casting, Mindy Marin
194662, Screenplay, Nicolás Giacobone
55534, Wigmaker, Christine Larocque
402298, Producer, Russ Krasnoff
393457, Producer, Denzel Washington
2321, Producer, Ronald M. Bozman
416477, Director, Michael Showalter
1541, Director of Photography, Adrian Biddle
13154, Co-Producer, John C. Broderick
10796, Sound Editor, Bryan Bowen
72545, Set Designer, Greg Papalia
291356, Producer, Jason Blum
10191, Editor, Darren T. Holmes
10715, Costume Design, Mary E. Vogt
17337, Original Music Composer, Michael Tavera
35, Screenplay, Sam Simon
9297, Visual Effects, Mayumi Arakaki
381034, Original Music Composer, Adrian Johnston
10315, Animation, Brad Schiff
13053, Screenplay, Dan Fogelman
2062, Original Story, Jan Pinkava
8392, Producer, Ned Lott
14836, Art Direction, Dawn Swiderski
44912, Screenplay, Michael Goldenberg
51162, Supervising Animator, Eric Goldberg
10009, Editor, Tim Mertens
15947, Animation, Eric Larson
214756, Director, Seth MacFarlane
12, Producer, Graham Walters
15166, Director, Pearry Reginald Teo
7443, Story, Nick Park
9473, Producer, Trey Parker
128, Director of Photography, Atsushi Okui
72105, Director, Seth MacFarlane
10470, Producer, Herman Weigel
533, Screenplay, Steve Box
77174, Orchestrator, Kevin Kaska
49948, Director, Don Hahn
378236, Director, Anthony Leondis
149870, Animation, Makiko Futaki
9496, Animation, Paul Dutton
12593, Original Music Composer, Ray Shanklin
170687, Sculptor, Toby Froud
98566, Producer, Scott Mednick
10539, Producer, Tim Burton
16306, Producer, Anatole Dauman
41201, Executive Producer, Philippe Carcassonne
291270, Animation, Misha Klein
3170, Director, James Algar
10895, Adaptation, Webb Smith
223046, Art Direction, Maurice Sendak
49013, Sculptor, Jerome Ranft
10380, Executive Producer, David Kirschner
230179, Fight Choreographer, Jaymes Butler
257344, Executive Producer, Johnny Alves
43074, Screenplay, Paul Feig
75258, Co-Art Director, Fred Warter
21724, Producer, Marlon Wayans
238713, Producer, Jessie Henderson
120467, Casting, Antoinette Boulat
73686, Makeup Artist, Noura Leder
9331, Screenplay, John Milius
77084, Director of Photography, Enrique Chediak
38843, Sound Re-Recording Mixer, Skip Lievsay
71668, Original Music Composer, Elia Cmiral
49047, Additional Photography, Michael Seresin
19101, Director of Photography, Emmanuel Lubezki
497, Thanks, Stephen King
45864, Set Decoration, Peggy Paola
38753, Director of Photography, Christopher Doyle
24617, Stunts Coordinator, Peter Bell
8373, Producer, Don Murphy
773, Director, Jonathan Dayton
182, Editor, Steven Soderbergh
292280, Production Design, Jennifer Spence
152747, Camera Operator, Frank G. DeMarco
1073, Set Decoration, Barbara Haberecht
277, Executive Producer, Henry Winterstern
17578, Editor, Michael Kahn
346672, Producer, Richard S. Wright
38408, Production Design, Maher Ahmad
10782, Executive Producer, Nigel Sinclair
302026, Set Decoration, Lyne Chénier
34016, Production Design, Clayton Hartley
227679, Producer, Yui Kudo
72197, Storyboard, Paul Bolger
3179, Executive Producer, Van Toffler
314, Executive Producer, Bruce Berman
8880, Costume Design, Bina Daigeler
9846, Casting Associate, Gary M. Zuckerbrod
10345, Title Designer, Wayne Fitzgerald
127380, Original Music Composer, Thomas Newman
100241, Original Music Composer, Reinhold Heil
157350, Visual Effects Supervisor, Jim Berney
13804, Sound Designer, Peter Brown
27579, Stunt Coordinator, Franco Maria Salamon
293167, Editor, Bob Murawski
396398, Writer, Noah Baumbach
672, Utility Stunts, Peter Pedrero
36557, Music, David Arnold
154972, Stunt Coordinator, Willem de Beukelaer
310131, Producer, Jay Van Hoy
11665, Executive Producer, Steve Carell
10190, Producer, Ted Hope
8883, Producer, Stefan Schubert
2289, Producer, Sydney Pollack
408, Screenplay, Richard Creedon
62835, Producer, Pierre-Ange Le Pogam
240, Novel, Mario Puzo
9381, Art Direction, Jindrich Kocí
335988, Writer, Michael Bay
1995, Editor, Eric Strand
228165, Layout, Joe Orrantia
398818, Production Design, Samuel Deshors
37430, Stunt Coordinator, David Leitch
62630, Sound Designer, Stefan Henrix
287424, Producer, Pierre-Ange Le Pogam
188927, Producer, Bryan Burk
10483, Casting, Victoria Burrows
64215, Art Direction, Kanuang Dumkeaw
157336, Art Direction, Eric Sundahl
54138, Director, J.J. Abrams
158852, Costume Design, Jeffrey Kurland
190955, Producer, Guillaume Canet
12165, Producer, Walter F. Parkes
287084, Producer, Ryan Murphy
10057, Production Design, Wolf Kroeger
13155, Casting, Jane Feinberg
11059, Executive Producer, Mark Gottwald
634, Editor, Martin Walsh
9092, Executive Producer, Ted Field
5176, Casting, Sarah Katzman
1878, Director of Photography, Nicola Pecorini
9613, Executive Producer, Charles Finch
140607, Screenplay, Lawrence Kasdan
12547, Producer, Brad Mirman
11860, Producer, Scott Rudin
666, Director, Walter Salles
1891, Original Music Composer, John Williams
9008, Original Music Composer, Pieter Bourke
313369, Sound Designer, Kevin Becker
938, Special Effects, Giovanni Corridori
33, Production Manager, David Valdes
9654, Dialogue Editor, Mark Gordon
618, Director of Photography, Joseph Carl Breil
68818, Original Music Composer, Lucio Godoy
152584, Editor, Sophie Brunet
63849, Costume Design, Stefanie Bruhn
13168, Editor, Gregg Araki
55562, Director, Margarethe von Trotta
41225, Adaptation, Pascal Cousin
278774, Editor, Richard Schwadel
40807, Producer, Seth Rogen
11970, Supervising Sound Editor, Tim Holland
510, Producer, Saul Zaentz
244267, Editor, Mike Cahill
79528, Supervising Producer, Sara Bernstein
11210, Director, Rod Hardy
220820, Writer, Shawn Sourgose
38166, Visual Effects Supervisor, Ian Fenton
16687, Writer, Dennis Chan
9509, Costume Design, Louise Frogley
376134, Director, Charlie McDowell
13639, Costume Design, Peri de Bragança
24021, Stunt Coordinator, John Stoneham Jr.
11451, Original Music Composer, Mark Mothersbaugh
277834, Original Music Composer, Mark Mancina
415, Author, Akiva Goldsman
356334, Steadicam Operator, Matt Marek
7364, Costume Design, Anna B. Sheppard
11774, Costume Design, Colleen Atwood
160139, Producer, Peter Reichenbach
1578, Casting, Cis Corman
102899, Executive Producer, Louis DEsposito
9457, Director, Stephen Sommers
107, Producer, Matthew Vaughn
10590, Producer, Stephen McEveety
36668, Casting, Heike Brandstatter
306650, Casting, Nour Alkawaja
122081, Editor, Douglas Crise
11169, Sound Effects Editor, Richard Adrian
13493, Set Decoration, Catherine Davis
8881, Producer, Benicio del Toro
13700, Editor, H. Lee Peterson
13205, Director, Brian Pimental
11224, Original Music Composer, Oliver Wallace
16508, Writer, Jim Jinkins
39433, Producer, Damian Ganczewski
251227, Executive Producer, Marc Hustvedt
9529, Director, Bernard Rose
9644, Gaffer, Michael LaViolette
16558, Costume Design, Albert Wolsky
31546, Director of Photography, Richard Crudo
320, Executive Producer, George Clooney
50765, Writer, John Turman
48613, Dialogue Editor, Fiamma Maglione
239566, Producer, Brian Grazer
9384, Story, John OBrien
12312, Producer, Arnold Kopelson
388202, Digital Intermediate, Michael Eaves
1985, Director of Photography, César Charlone
316021, Thanks, Patty Jenkins
410988, Stunt Coordinator, Sean Skene
302150, Foley, Peter Burgis
, Costume Design, Aggie Guerard Rodgers
272693, Producer, McG
159667, Director, Sara St. Onge
23168, Original Music Composer, Harry Gregson-Williams
9759, Special Effects Coordinator, Daniel Sudick
9352, Executive Producer, Ivan Reitman
437, Screenplay, Lauren McLaughlin
9799, Original Music Composer, BT
67660, Director of Photography, Larry Blanford
51620, Foley, Ellen Heuer
9501, Screenplay, Roger Avary
242512, Producer, Andrew Form
9532, Original Music Composer, Shirley Walker
23759, Executive Producer, Cameron McCracken
152745, Producer, Vince Jolivette
14001, Producer, Oren Koules
10304, Sound Effects Editor, Shannon Mills
13027, Original Music Composer, Brian Tyler
10496, Original Music Composer, Graeme Revell
635, Art Direction, Armin Ganz
218043, Writer, Jerry B. Jenkins
169209, Producer, George Furla
6312, Original Music Composer, Joseph LoDuca
86467, Supervising Sound Editor, Robert Farr
8292, Sound Effects Editor, Richard Adrian
10529, Costume Design, Debra Hanson
313922, Writer, Jeremy Saulnier
174316, Producer, Holly Wiersma
16911, Novel, Борис Стругацкий
9829, Casting, Cathy Sandrich
262500, Production Design, Alec Hammond
109424, Camera Operator, Jacques Haitkin
10054, Executive Producer, Bob Weinstein
22881, Production Design, Michael Corenblith
11258, Special Effects Supervisor, John Frazier
49849, Casting, Sarah Finn
42536, Assistant Editor, Marguerite Beaugé
13825, Executive Producer, Jeff Abberley
13616, Music, Nick Glennie-Smith
36677, Art Direction, Leslie Tomkins
39486, Dialogue Editor, Scott G.G. Haller
20312, Producer, Neil Canton
16996, Director of Photography, Tim Suhrstedt
8643, Production Design, David Brisbin
8698, Editor, Paul Rubell
82992, Art Direction, Leslie Tomkins
1624, Director, Tom Shadyac
7984, Co-Executive Producer, Terry George
16436, Foley, Carsten Richter
75674, Director of Photography, Shane Hurlbut
112454, Executive Producer, Robert Menzies
8077, Screenplay, Larry Ferguson
71677, Editor, Peter Devaney Flanagan
330459, Director of Photography, Greig Fraser
293660, Producer, Ryan Reynolds
22803, Music Editor, Zigmund Gron
157547, Director of Photography, Michael Fimognari
130267, Director of Photography, Peter Holland
340677, Director of Photography, Ekkehart Pollack
607, Producer, Walter F. Parkes
321697, Producer, Danny Boyle
139777, Producer, Tony Scott
324670, Writer, George Nolfi
14028, Casting, Jason L. Wood
126889, Producer, Ridley Scott
83589, Camera Operator, Reed Morano
9032, Executive Producer, Adam Sandler
22584, Director, Howard Hawks
412280, Director of Photography, Dan Dumouchel
16325, Producer, Steve Richards
31947, Director, John Guillermin
