movie_ID,Job,Name
404733, Casting, Swan Pham
9387, Producer, Raffaella De Laurentiis
87101, Second Unit Cinematographer, Alexander Witt
15651, Executive Producer, Michael Huffington
10012, Second Unit Cinematographer, Paul Hughen
139933, Producer, Jen Gatien
4970, Set Decoration, Marie-Claude Gosselin
103, Sound Effects Editor, Sam Gemette
9426, Foley, Terry Burke
8961, Story, Ron Shelton
76341, Producer, P.J. Voeten
318846, Executive Producer, Louise Rosner-Meyer
341006, Set Decoration, Maria Andrea Rangel
63112, Producer, Guy Luongo
35122, Executive Producer, Christopher Ball
9268, Writer, Walon Green
284289, Costume Design, Lahly Poore
18, Editor, Sylvie Landra
338, Line Producer, Marcos Kantis
16871, Producer, Robert Tapert
173897, Supervising Art Director, Guy Potgieter
368031, Director of Photography, Jo Heim
, Additional Photography, John Bernard
16617, Assistant Art Director, Andy Nicholson
47327, Director, Patrick Lussier
300673, Makeup Artist, Trish Seeney
194662, Original Music Composer, Antonio Sánchez
55534, Makeup Effects, Al Magallon
402298, Set Decoration, Lisa Chugg
393457, Art Direction, Gregory A. Weimerskirch
2321, Art Direction, Maher Ahmad
416477, Makeup Department Head, Leo Won
1541, Set Decoration, Anne H. Ahrens
13154, Casting, Michelle Guillermin
10796, Producer, Glenn Morgan
72545, Casting, Craig Fincannon
291356, Director of Photography, Eric Robbins
10191, Thanks, Lorna Cook
10715, Producer, Allison Abbate
17337, Producer, Rocky Solotoff
35, Screenplay, David Mirkin
9297, Line Producer, Peter M. Tobyansen
381034, Special Effects Supervisor, Ryan Schaddelee 
10315, Animation, Anthony Farquhar-Smith
13053, Editor, Tim Mertens
2062, Animation, Patrick Lin
8392, Animation, Makiko Futaki
14836, Storyboard, Chris Butler
44912, Executive Producer, Herb Gains
51162, Sound Effects Editor, Albert Gasser
10009, Screenplay, Ron J. Friedman
15947, Story, Homer Brightman
214756, Production Sound Mixer, David Brownlow
12, Sound Designer, Gary Rydstrom
15166, Director of Photography, Anthony G. Nakonechnyj
7443, Storyboard, Kelly Asbury
9473, Producer, Frank C. Agnone II
128, Animation, Takeshi Imamura
72105, Stunts, Eddie Yansick
10470, Producer, Lutz W. Lester
533, Casting, Brendan Donnison
77174, Animation Supervisor, Brad Schiff
49948, Animation, Andreas Deja
378236, Foley, Randy Singer
149870, Animation, Katsuya Kondô
9496, Screenplay, Christian Sievers
12593, Animation, Ted Bonnicksen
170687, Animation, Travis Knight
98566, Characters, Kevin Eastman
10539, Editor, Stan Webb
16306, Editor, Marta Látalová
41201, Digital Effects Supervisor, Campbell McAllister
291270, Art Direction, John Joyce
3170, Original Music Composer, Edward Plumb
10895, Original Music Composer, Paul J. Smith
223046, Camera Operator, Maya Bluhm
49013, Post Production Supervisor, Paul Cichocki
10380, Layout, Marco Cinello
230179, Original Music Composer, Juri Seppä
257344, Executive Producer, Benjamin Darras
43074, Producer, Amy Pascal
75258, Sound Editor, Charles W. Ritter
21724, Producer, Shawn Wayans
238713, Casting, Zsolt Csutak
120467, Casting, Douglas Aibel
73686, Dialogue Editor, Jan Rudy
9331, Original Music Composer, James Horner
77084, Co-Executive Producer, Paul Kurta
38843, Screenplay, Laurie Craig
71668, First Assistant Director, Alisa Fredericks
49047, Writer, Alfonso Cuarón
19101, Stunt Coordinator, Charles Croughwell
497, Supervising Art Director, William Cruse
45864, Sound Editor, Xavier Sol
38753, Art Direction, Gustav Alsina
24617, ADR & Dubbing, Tony Currie
8373, Production Design, Nigel Phelps
773, Director of Photography, Tim Suhrstedt
182, Set Decoration, Kristen Toscano Messina
292280, Property Master, Thomas Spence
152747, Executive Producer, Howard Cohen
1073, Producer, Marc Samuelson
277, Editor, Martin Hunter
17578, Executive Producer, Ken Kamins
346672, Co-Producer, David Minkowski
38408, Choreographer, Zachary Woodlee
10782, Producer, James Vanderbilt
302026, Writer, Geoffrey Gunn
34016, Steadicam Operator, Geoffrey Haley
227679, Director of Photography, Tatsumi Yukiwaki
72197, Storyboard, Kris Pearn
3179, Executive Producer, David Gale
314, Director, Pitof
8880, Screenplay, Peter Buchman
9846, Screenplay, Gerald Petievich
10345, Screenplay, Scott Myers
127380, Casting, Kevin Reher
100241, Executive Producer, James McQuaide
157350, Art Direction, Andrew Max Cahn
13804, Producer, Michael Fottrell
27579, Set Decoration, Michelle Day
293167, Story, John Gatins
396398, Production Design, Gerald Sullivan
672, Casting, Karen Lindsay-Stewart
36557, Casting, Debbie McWilliams
154972, Producer, San Fu Maltha
310131, Casting, John Buchan
11665, Costume Design, Deborah Lynn Scott
10190, Music Supervisor, Randall Poster
8883, Executive Producer, Sonja B. Zimmer
2289, Original Music Composer, Gabriel Yared
408, Screenplay, Webb Smith
62835, Production Design, Patrick Durand
240, Editor, Barry Malkin
9381, Sound Designer, Nicolas Becker
335988, Producer, Akiva Goldsman
1995, Casting, Daniel Hubbard
228165, Executive Producer, Cale Boyter
398818, Novel, André Aciman
37430, Producer, Danny Lerner
62630, Producer, Catherine Vandeleene
287424, Casting, Ryan Glorioso
188927, Editor, Kelly Matsumoto
10483, Supervising Sound Editor, Stephen Barden
64215, Property Master, Rudeewan Veerothai
157336, Original Music Composer, Hans Zimmer
54138, Producer, Roberto Orci
158852, Production Design, Scott Chambliss
190955, Production Design, Ford Wheeler
12165, Set Decoration, Ron von Blomberg
287084, Set Decoration, Elizabeth Humphrey
10057, Stunt Coordinator, Paul Weston
13155, Storyboard, Harley Jessup
11059, Director of Photography, Mathias Neumann
634, Screenplay, Richard Curtis
9092, ADR & Dubbing, Victoria Rose Sampson
5176, Screenplay, Derek Haas
1878, Costume Design, Julie Weiss
9613, Line Producer, Guy Tannahill
140607, Casting, Nina Gold
12547, Original Music Composer, Mark Thomas
11860, Makeup Artist, Joseph A. Campayno
666, Producer, Arthur Cohn
1891, Associate Producer, Robert Watts
9008, Casting, Bonnie Timmermann
313369, Producer, Marc Platt
938, Screenplay, Luciano Vincenzoni
33, Casting, Phyllis Huffman
9654, Color Timer, Jim Passon
618, Editor, James Smith
68818, Sound Re-Recording Mixer, Marc Orts
152584, Cinematography, Sofian El Fani
63849, Dialogue Editor, Alexander Vitt
13168, Post Production Supervisor, Beau J. Genot
55562, Editor, Dagmar Hirtz
41225, Producer, Raymond Eger
278774, Teleplay, Matt Eddy
40807, Director of Photography, Terry Stacey
11970, Producer, John Musker
510, Casting, Mike Fenton
244267, Property Master, Raquel Cedar
79528, Co-Producer, Caroline Bonmarchand
11210, Original Music Composer, Jennie Muskett
220820, Casting, Mario E. Garcia
38166, Music, Peter Allen
16687, Rigging Grip, Richard Complaisance
9509, Conductor, Harry Gregson-Williams
376134, Production Design, Akin McKenzie
13639, Director, Pieter Verhoeff
24021, Production Design, Paul D. Austerberry
11451, Director of Photography, Greg Gardiner
277834, Story, Chris Williams
415, Production Design, Barbara Ling
356334, Editor, Allan Ungar
7364, Art Direction, Giles Masters
11774, Director of Photography, Emmanuel Lubezki
160139, Property Master, José Carlos Vitorino
1578, Thanks, Budd Schulberg
102899, Comic Book, Stan Lee
9457, Producer, Laurence Mark
107, Prosthetic Supervisor, Barrie Gower
